ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
11897,2,46.4,0,0,16,463.36,0,0.011111111,46.33991252,0,Sep,2,2,7,2,Returning_Visitor,0,1
6810,4,74.5,0,0,22,672.95,0,0.027179487,0,0,Sep,2,2,9,2,Returning_Visitor,0,1
9512,0,0,0,0,23,297.3,0.013636364,0.037207792,10.95661974,0,Sep,2,2,3,1,Returning_Visitor,0,1
9504,1,21.2,0,0,24,1123.246667,0,0.017391304,30.04921703,0,Sep,2,2,3,2,Returning_Visitor,0,1
9623,0,0,3,201.9,27,393.3,0,0.006666667,3.92827844,0,Sep,2,2,1,4,Returning_Visitor,0,1
5928,2,20.2,0,0,27,2129.8,0.012903226,0.051612903,6.476760366,0,Sep,2,6,3,3,Returning_Visitor,0,1
4970,1,41.4,0,0,30,558.6111111,0.009090909,0.046464646,0,0,Sep,2,10,2,1,Returning_Visitor,0,1
6364,0,0,0,0,34,538.48,0,0.005882353,5.860439769,0,Sep,2,2,7,2,Returning_Visitor,0,1
11655,5,93.8,0,0,45,2139.7,0,0.004081633,20.2755559,0,Sep,2,4,2,2,New_Visitor,0,1
9621,11,268.2,2,71.1,49,1758.25,0,0.020562771,0,0,Sep,2,5,4,1,Returning_Visitor,0,1
7189,2,69,0,0,51,2103.628837,0,0.015384615,40.659727,0,Sep,2,2,4,13,Returning_Visitor,0,1
7589,0,0,0,0,66,1216.352121,0,0,62.853261,0,Sep,2,2,4,2,New_Visitor,0,1
9604,1,20.2,0,0,77,3107.173333,0.002597403,0.017041847,18.74860165,0,Sep,2,2,7,1,Returning_Visitor,0,1
5451,0,0,0,0,80,1566.333333,0.005,0.027916667,0.720181023,0,Sep,2,2,6,1,Returning_Visitor,0,1
7912,3,195.4,2,294.6,93,6412.233333,0,0.026687598,0,0,Sep,2,2,9,2,Returning_Visitor,0,1
5439,2,19.1,0,0,8,137.7,0,0.01,0,0,Aug,3,2,1,2,New_Visitor,0,1
3880,0,0,0,0,17,601.0333333,0.062745098,0.092156863,18.87145759,0,Aug,3,2,3,1,Returning_Visitor,0,1
8727,8,279.28,0,0,17,835.4180952,0,0.018571429,35.89140755,0,Aug,3,2,3,2,New_Visitor,0,1
7378,2,27.25,0,0,1,31.5,0.05,0.066666667,0,0,Dec,3,2,2,3,Returning_Visitor,0,1
11389,0,0,0,0,6,172.2083333,0.033333333,0.044444444,0,0,Dec,3,2,6,2,New_Visitor,0,1
6521,0,0,0,0,9,329.25,0.05,0.075,38.83384563,0,Dec,3,2,4,1,Returning_Visitor,0,1
9124,0,0,0,0,10,411.9166667,0,0.036190476,0,0,Dec,3,2,1,2,Returning_Visitor,0,1
6228,6,315.1666667,1,85,10,402.8055556,0.014285714,0.014285714,0,0,Dec,3,2,2,2,New_Visitor,0,1
5850,5,175.9166667,0,0,12,276.25,0.013333333,0.046666667,0,0,Dec,3,2,1,3,Returning_Visitor,0,1
5524,1,103,0,0,20,1140.666667,0,0.005,19.18108767,0,Dec,3,2,3,2,New_Visitor,0,1
8670,5,115.375,0,0,20,473.5,0.026111111,0.028996212,14.88419318,0,Dec,3,2,1,1,Returning_Visitor,0,1
11724,5,140,0,0,21,839.4166667,0.011594203,0.008695652,30.83748589,0,Dec,3,2,3,1,Returning_Visitor,0,1
10584,0,0,0,0,24,1010.25,0.008333333,0.016666667,31.81967723,0,Dec,3,2,8,2,Returning_Visitor,0,1
5997,0,0,2,20,28,1085.25,0,0.01,0,0,Dec,3,2,1,11,New_Visitor,0,1
5542,1,183,0,0,28,586.3722222,0,0.004021164,0,0,Dec,3,2,6,10,Returning_Visitor,0,1
10897,7,237.5,1,0,37,1302.518056,0.005952381,0.023185941,0,0,Dec,3,2,2,2,Returning_Visitor,0,1
9575,8,279.25,2,1652,43,1717.740476,0,0.018472224,18.07802206,0,Dec,3,2,5,2,Returning_Visitor,0,1
9230,0,0,3,96.5,76,1966.092332,0.007876231,0.014700317,0,0,Dec,3,2,1,2,Returning_Visitor,0,1
4054,11,353.125,6,230.25,85,3725.670725,0.007446809,0.014960902,2.527217484,0,Dec,3,2,6,1,Returning_Visitor,0,1
6725,6,141.9166667,2,1060.75,136,8777.613879,0.007159986,0.016360941,21.3825758,0,Dec,3,2,1,2,Returning_Visitor,0,1
11444,6,116.6973684,0,0,171,9405.836721,0.008313228,0.028256171,0,0,Dec,3,2,3,2,Returning_Visitor,0,1
10832,1,3,0,0,9,133.3666667,0.054545455,0.042424242,4.760328465,0,Jul,3,2,4,1,Returning_Visitor,0,1
5559,4,45.7,1,0,13,94.6,0.041666667,0.070670996,0,0,Jul,3,2,2,4,Returning_Visitor,0,1
8931,2,107.4,2,96.7,32,833.325,0.024509804,0.035882353,0,0,Jul,3,2,4,1,Returning_Visitor,0,1
6317,1,37,0,0,12,663.5,0,0.016666667,10.83431037,0,Mar,3,2,6,8,New_Visitor,0,1
5103,0,0,0,0,13,328.9166667,0,0.014285714,59.79014286,0,Mar,3,2,1,3,Returning_Visitor,0,1
12111,1,0,0,0,16,1296.6,0.022222222,0.033333333,13.28355556,0,Mar,3,2,4,2,Returning_Visitor,0,1
7948,1,6,0,0,16,608.8333333,0.011764706,0.026666667,52.70052142,0,Mar,3,2,1,11,Returning_Visitor,0,1
6830,5,217.6666667,0,0,18,494.6666667,0,0.019931973,33.14514286,0,Mar,3,2,1,2,Returning_Visitor,0,1
10296,5,143.8333333,1,55,19,1762.5,0,0.013461538,31.54642738,0,Mar,3,2,1,2,Returning_Visitor,0,1
7159,10,117.3333333,0,0,28,631.9896825,0.017647059,0.022794118,10.16517157,0,Mar,3,7,1,2,Returning_Visitor,0,1
4201,9,81,0,0,34,1219.113725,0.007017544,0.022556391,9.517421053,0,Mar,3,2,3,1,Returning_Visitor,0,1
4012,2,47,0,0,39,1743.366667,0,0.016410256,78.93483561,0,Mar,3,3,2,1,Returning_Visitor,0,1
6174,6,160.0952381,3,94.5,47,1682.870247,0.001333333,0.007891429,5.698642857,0,Mar,3,2,6,10,Returning_Visitor,0,1
6537,4,100.3,0,0,66,2868.133333,0.011428571,0.01725974,9.162351243,0,Mar,3,2,1,1,Returning_Visitor,0,1
7019,8,227.5326923,3,292.6842105,66,3025.521713,0.015995116,0.025541275,7.371682608,0,Mar,3,2,3,6,Returning_Visitor,0,1
5411,0,0,1,81,82,3214.020563,0,0.007723577,4.667079268,0,Mar,3,3,2,10,Returning_Visitor,0,1
11530,0,0,0,0,6,399,0.033333333,0.022222222,44.99,0,May,3,2,2,5,Returning_Visitor,0,1
10795,0,0,0,0,15,728.2,0,0.023076923,31.22,0,May,3,2,8,4,Returning_Visitor,0,1
10326,1,13,0,0,15,524.5,0,0.013333333,33.9612,0,May,3,2,1,6,Returning_Visitor,0,1
10299,2,78,0,0,15,269.75,0,0.013333333,22.738,0,May,3,2,4,2,New_Visitor,0,1
7563,0,0,0,0,16,355.5,0,0.014285714,11.13171429,0,May,3,2,1,3,New_Visitor,0,1
11075,3,137.5666667,2,23,22,739.0666667,0,0.024666667,13.67493333,0,May,3,6,4,6,Returning_Visitor,0,1
4597,7,89.5,0,0,26,1163.333333,0,0.009375,26.983125,0,May,3,2,3,4,New_Visitor,0,1
5990,4,248.6666667,3,382.3333333,30,1039.477564,0.004285714,0.007428571,9.511714286,0,May,3,2,2,11,Returning_Visitor,0,1
8786,2,129,0,0,31,866.7,0.011827957,0.034101382,18.11148387,0,May,3,2,6,1,Returning_Visitor,0,1
5016,2,77,0,0,32,1223.416667,0,0.010784314,215.0094118,0,May,3,2,4,2,Returning_Visitor,0,1
7038,5,210.7777778,3,215,33,1887.694444,0.008571429,0.032380952,11.69485714,0,May,3,2,3,13,Returning_Visitor,0,1
9266,11,771.9285714,2,214.1666667,39,1022.474026,0.000833333,0.012361111,52.05165,0,May,3,2,1,2,Returning_Visitor,0,1
11114,1,25.75,3,189.5,22,2297.801282,0.01474359,0.017435897,18.99561538,0.4,May,3,2,1,13,Returning_Visitor,0,1
7199,1,4,0,0,24,957.9,0.025,0.032638889,22.74458333,0.4,May,3,2,6,13,Returning_Visitor,0,1
6778,0,0,1,48,32,1808.333333,0.05,0.075208333,12.484125,0.4,May,3,2,8,1,Returning_Visitor,0,1
6788,6,132,1,5,30,1039.244444,0.005714286,0.017809524,3.998,0.6,May,3,2,4,3,Returning_Visitor,0,1
7916,3,430.8333333,1,262,49,2338.567766,0.023529412,0.028907563,9.609529412,0.6,May,3,2,4,4,Returning_Visitor,0,1
6863,0,0,1,165,12,833,0.016666667,0.02,34.4925,0.8,May,3,2,8,4,Returning_Visitor,0,1
10479,2,338,0,0,17,1205.566667,0.0125,0.0375,19.23625,0.8,May,3,2,2,2,Returning_Visitor,0,1
5418,0,0,0,0,3,71.16666667,0.066666667,0.083333333,0,0,Nov,3,2,1,3,Returning_Visitor,0,1
10868,5,140.25,4,282,4,213.5,0,0.009090909,0,0,Nov,3,2,1,2,New_Visitor,0,1
5621,1,26.5,0,0,6,110,0.066666667,0.1,0,0,Nov,3,2,1,2,Returning_Visitor,0,1
8259,0,0,4,14,8,284.7,0.016666667,0.047222222,0,0,Nov,3,2,7,2,Returning_Visitor,0,1
4254,3,67.4,2,16.2,8,281.1,0,0.041666667,15.82044157,0,Nov,3,2,1,20,Returning_Visitor,0,1
5381,4,77.66666667,0,0,8,159.75,0.016666667,0.038888889,0,0,Nov,3,2,3,2,Returning_Visitor,0,1
11959,1,73,0,0,12,2156.5,0.018181818,0.027272727,68.88769355,0,Nov,3,2,1,2,New_Visitor,0,1
9863,0,0,0,0,13,597.625,0.007692308,0.034615385,0,0,Nov,3,2,1,8,Returning_Visitor,0,1
11500,5,168.2,0,0,15,2026.633333,0.008333333,0.039,0,0,Nov,3,2,7,13,Returning_Visitor,0,1
11170,1,17,0,0,17,1340.583333,0.047058824,0.071568627,0,0,Nov,3,2,1,2,Returning_Visitor,0,1
6343,2,15,0,0,19,523.25,0.0375,0.046666667,28.18955966,0,Nov,3,2,1,8,Returning_Visitor,0,1
9011,1,75.16666667,0,0,20,1173.417614,0,0.002,21.41943708,0,Nov,3,2,8,11,Returning_Visitor,0,1
12177,3,49.75,0,0,20,547.4007937,0,0.011688312,15.06586317,0,Nov,3,2,5,2,Returning_Visitor,0,1
11976,1,7,0,0,21,803,0.031578947,0.052631579,7.014753437,0,Nov,3,2,3,3,Returning_Visitor,0,1
10704,5,64.9,0,0,21,1922.15,0,0.009333333,60.62885042,0,Nov,3,2,1,2,New_Visitor,0,1
6846,5,150.4444444,0,0,23,659.6361111,0.039463602,0.056586058,0,0,Nov,3,2,1,1,Returning_Visitor,0,1
4021,1,113.75,0,0,26,1905.078571,0.022666667,0.0346,11.70614611,0,Nov,3,2,2,1,Returning_Visitor,0,1
7749,3,68.28571429,0,0,26,741.0555556,0.014285714,0.039707071,13.24667166,0,Nov,3,2,4,10,Returning_Visitor,0,1
7763,1,31.25,0,0,31,1470.208333,0,0.012222222,0,0,Nov,3,2,3,8,New_Visitor,0,1
7998,4,126.0769231,2,43.33333333,34,1395.445862,0.038927739,0.042311136,48.66071756,0,Nov,3,2,1,10,Returning_Visitor,0,1
10599,7,109.0416667,0,0,35,1136.083333,0,0.013157895,46.21605051,0,Nov,3,2,3,3,Returning_Visitor,0,1
11666,0,0,0,0,39,1262.651515,0.005128205,0.007264957,0,0,Nov,3,2,2,10,Returning_Visitor,0,1
5735,5,179.875,0,0,47,1011.319444,0.019607843,0.046744236,3.322660364,0,Nov,3,2,2,1,Returning_Visitor,0,1
9794,4,118.5,1,8.5,62,2910.632251,0.005833333,0.017587302,25.05062136,0,Nov,3,2,1,2,Returning_Visitor,0,1
10734,5,80.25,0,0,63,2618.681061,0.005797101,0.011111111,17.60939304,0,Nov,3,2,1,8,Returning_Visitor,0,1
5982,10,263.3583333,0,0,69,3416.279167,0.012004662,0.019056732,0,0,Nov,3,2,1,2,Returning_Visitor,0,1
11707,6,167,0,0,71,1445.458333,0.004054054,0.013963964,12.30811748,0,Nov,3,2,1,10,Returning_Visitor,0,1
3802,0,0,0,0,72,2304.15,0.008450704,0.020355466,3.178183427,0,Nov,3,2,1,2,Returning_Visitor,0,1
10995,4,46.04166667,4,93.41666667,75,6057.928961,0.01042524,0.019667423,0,0,Nov,3,2,1,2,Returning_Visitor,0,1
9738,4,94.25,3,79.5,77,3719.643711,0.002469136,0.010684624,14.96948769,0,Nov,3,2,3,3,Returning_Visitor,0,1
9466,9,354.2916667,0,0,79,4409.3,0.007228916,0.011546722,12.07905093,0,Nov,3,2,2,3,Returning_Visitor,0,1
6445,0,0,1,0,82,2710.381731,0.004938272,0.021957672,0,0,Nov,3,2,3,2,Returning_Visitor,0,1
3738,10,175.4666667,1,7,82,2378.377381,0.004318937,0.017004257,13.9750483,0,Nov,3,2,1,13,Returning_Visitor,0,1
6819,5,169.975,3,106,90,4792.380767,0.004166667,0.007479289,41.55801982,0,Nov,3,2,6,1,Returning_Visitor,0,1
11163,17,195.4864719,1,60.5,94,2267.472565,0.002111614,0.008213489,4.511078764,0,Nov,3,2,3,2,Returning_Visitor,0,1
4200,9,183.7857143,1,90,95,3346.501984,0.00211827,0.018655904,5.932009013,0,Nov,3,2,2,2,Returning_Visitor,0,1
6674,13,442.6,6,164.625,107,4928.927389,0.016774043,0.028505395,1.451867861,0,Nov,3,2,1,2,Returning_Visitor,0,1
4600,9,201.3666667,1,204,116,2764.290278,0.000655738,0.005854801,42.7752197,0,Nov,3,2,2,2,Returning_Visitor,0,1
10942,2,167.8888889,2,825.5,117,5256.472341,0.004030055,0.014604028,3.187495058,0,Nov,3,2,5,8,Returning_Visitor,0,1
9418,6,133.3333333,1,398,129,4653.190245,0.015662578,0.025219763,6.017563943,0,Nov,3,2,1,3,Returning_Visitor,0,1
3775,13,210.427451,9,435.45,154,6515.45431,0.00867052,0.017328726,2.982410939,0,Nov,3,2,1,2,Returning_Visitor,0,1
4733,0,0,0,0,159,5878.940603,0.008962264,0.018569755,0,0,Nov,3,2,1,2,Returning_Visitor,0,1
10664,13,448.0621212,2,504.5,171,5341.784253,0.009401851,0.016398799,12.09622118,0,Nov,3,2,1,13,Returning_Visitor,0,1
7337,26,1561.717567,9,503.7222222,183,9676.09318,0.011054834,0.014200442,19.56746389,0,Nov,3,2,2,13,Returning_Visitor,0,1
10913,9,188.5638298,0,0,199,7750.537279,0.007911051,0.021772308,3.012181822,0,Nov,3,2,4,13,Returning_Visitor,0,1
11776,10,143.5833333,1,92,245,7793.158685,0.001587302,0.004610177,59.42458922,0,Nov,3,2,1,8,Returning_Visitor,0,1
3907,5,107,2,15,250,8622.38,0.005670471,0.02250017,0,0,Nov,3,2,1,1,Returning_Visitor,0,1
5647,0,0,0,0,3,275,0,0.05,32.89701477,0,Oct,3,2,2,2,New_Visitor,0,1
12072,2,58.4,0,0,5,303.1,0,0.033333333,0,0,Oct,3,2,3,6,Returning_Visitor,0,1
10294,1,58.4,1,24.2,11,503.2666667,0.018181818,0.036363636,24.72209216,0,Oct,3,2,1,1,Returning_Visitor,0,1
4599,0,0,0,0,14,487.3209524,0,0.002380952,47.32661324,0,Oct,3,2,1,2,New_Visitor,0,1
10972,3,42.2,0,0,18,721.8,0.01,0.02,0,0,Oct,3,2,1,1,Returning_Visitor,0,1
5929,2,292.2,0,0,19,1391.383333,0,0.02,18.84993357,0,Oct,3,2,1,2,New_Visitor,0,1
12122,8,410.9,5,406.9,24,1220.257143,0.011764706,0.024215686,8.887671892,0,Oct,3,2,2,2,Returning_Visitor,0,1
3720,2,6,0,0,38,876.4766667,0,0.014529915,6.328693274,0,Oct,3,2,1,1,Returning_Visitor,0,1
3733,0,0,0,0,12,309.3666667,0.014285714,0.019047619,14.37785831,0,Sep,3,2,1,6,New_Visitor,0,1
10364,5,147.4,0,0,12,1226.1,0.022222222,0.037301587,5.034409251,0,Sep,3,2,2,1,Returning_Visitor,0,1
8785,0,0,0,0,16,566.4866667,0,0.039365079,18.30205576,0,Sep,3,2,2,1,Returning_Visitor,0,1
10454,0,0,2,594.1333333,39,922.4006061,0,0.001709402,154.0955389,0,Sep,3,2,1,2,New_Visitor,0,1
6087,14,574.4511905,0,0,41,2688.864762,0,0.011853002,36.96220452,0,Sep,3,2,3,4,Returning_Visitor,0,1
6684,0,0,0,0,7,728.8,0,0,58.9241766,0,Aug,4,2,1,2,Returning_Visitor,0,1
11088,0,0,0,0,13,374.9,0,0.047619048,16.72561819,0,Aug,4,1,1,3,Returning_Visitor,0,1
9761,6,86,0,0,12,905.5,0,0.026666667,23.6393946,0,Dec,4,5,1,1,Returning_Visitor,0,1
5845,0,0,0,0,21,455.0833333,0,0.010526316,14.13268846,0,Dec,4,1,1,2,New_Visitor,0,1
8829,0,0,0,0,23,517.0357143,0,0.00952381,23.30000662,0,Dec,4,2,8,2,New_Visitor,0,1
9015,4,36,0,0,23,2359.375,0,0.010666667,58.20233822,0,Dec,4,2,1,1,New_Visitor,0,1
10810,0,0,0,0,5,44.8,0,0.033333333,50.36347405,0,Jul,4,1,3,1,Returning_Visitor,0,1
9688,7,73.23333333,1,0,310,7710.731416,0.0000394,0.00751105,0.098621403,0,Jul,4,1,1,4,Returning_Visitor,0,1
8179,0,0,0,0,43,1606.45,0,0.004761905,18.51505467,0,June,4,1,1,2,New_Visitor,0,1
11744,3,16.33333333,0,0,23,505.5833333,0.008,0.03,9.15008,0,Mar,4,1,1,2,Returning_Visitor,0,1
11394,9,183.5,2,29.66666667,52,2211.608333,0.008888889,0.010251724,1.816474074,0,Mar,4,2,1,2,Returning_Visitor,0,1
7515,3,134,0,0,53,1659.319697,0,0.00380117,62.34813701,0,Mar,4,1,1,2,Returning_Visitor,0,1
10301,3,52.33333333,5,81.5,23,541.6666667,0.001111111,0.047074074,10.64805714,0,May,4,1,1,4,Returning_Visitor,0,1
11087,4,89.8,1,47,39,1167.966667,0.005853659,0.014390244,33.9251122,0,May,4,1,3,3,Returning_Visitor,0,1
11967,0,0,0,0,50,1149.433333,0.012,0.026383333,4.5476,0,May,4,1,1,4,Returning_Visitor,0,1
8659,0,0,1,6,50,1306.1,0.004081633,0.012244898,5.137714286,0,May,4,1,4,20,Returning_Visitor,0,1
9258,0,0,0,0,69,2734.818254,0,0.004353234,49.39271642,0,May,4,5,3,2,Returning_Visitor,0,1
11952,8,192.5555556,1,91,109,2926.431962,0,0.001851852,12.8915,0,May,4,1,1,3,New_Visitor,0,1
5450,0,0,0,0,7,906,0,0.016666667,14.98333333,0.4,May,4,1,2,2,New_Visitor,0,1
3764,0,0,0,0,14,1340.75,0,0.015384615,57.58892308,0.6,May,4,1,3,4,New_Visitor,0,1
10054,0,0,0,0,3,402,0,0.066666667,0,0,Nov,4,2,3,2,Returning_Visitor,0,1
11129,0,0,0,0,13,555.5029412,0.036363636,0.020095694,47.99199256,0,Nov,4,2,4,2,New_Visitor,0,1
8308,2,11,0,0,14,249.6666667,0,0.033333333,0,0,Nov,4,2,1,3,Returning_Visitor,0,1
4939,8,1592.916667,2,146.6666667,14,1722.583333,0,0.031578947,0,0,Nov,4,1,3,8,New_Visitor,0,1
12257,0,0,0,0,24,607.9666667,0,0.004166667,19.47465798,0,Nov,4,1,1,2,New_Visitor,0,1
11362,1,39.2,0,0,26,1210.917778,0.014814815,0.014814815,2.480024644,0,Nov,4,2,1,1,Returning_Visitor,0,1
10596,0,0,0,0,28,859.3333333,0,0.007407407,17.50632106,0,Nov,4,1,6,2,New_Visitor,0,1
12307,1,11.16666667,3,63.5,28,2245.333333,0.002580645,0.028494624,36.2003121,0,Nov,4,2,1,11,Returning_Visitor,0,1
10394,5,266,0,0,29,730.35,0.006060606,0.026262626,32.91300914,0,Nov,4,1,8,1,Returning_Visitor,0,1
5419,0,0,0,0,33,1996.816667,0,0.00625,44.06491359,0,Nov,4,2,6,2,Returning_Visitor,0,1
5007,1,0,2,9,44,814.1547619,0,0.023188406,0,0,Nov,4,2,1,10,Returning_Visitor,0,1
9744,3,89.5,0,0,48,1572.2,0.017687075,0.0388854,20.11392747,0,Nov,4,2,1,3,Returning_Visitor,0,1
10111,12,275.5166667,2,288.375,60,1276.594048,0,0.00952381,5.45243266,0,Nov,4,1,1,2,Returning_Visitor,0,1
3831,14,160.1115392,6,1079.833333,154,7405.360281,0.004924242,0.021452975,8.533928457,0,Nov,4,1,4,1,Returning_Visitor,0,1
5213,6,47.3,0,0,14,858.2,0,0.010526316,0,0,Oct,4,1,3,5,New_Visitor,0,1
10310,6,177.6,0,0,17,284.7833333,0.009090909,0.022727273,31.99181419,0,Oct,4,1,1,2,Returning_Visitor,0,1
4035,1,82.6,0,0,28,1375.133333,0,0.020689655,4.818947334,0,Oct,4,1,3,20,Returning_Visitor,0,1
10708,11,289.6833333,0,0,41,678.4833333,0,0.032173913,13.57270341,0,Oct,4,1,3,1,Returning_Visitor,0,1
8374,16,254.253245,3,223.15,221,6606.726779,0.005533063,0.016561375,4.083948025,0,Oct,4,1,4,1,Returning_Visitor,0,1
4014,0,0,0,0,16,1062.666667,0,0.0125,54.56704868,0,Sep,4,1,1,4,New_Visitor,0,1
11641,2,58.4,0,0,54,3708.392857,0.002631579,0.020467836,11.7031641,0,Sep,4,2,9,13,Returning_Visitor,0,1
5858,3,52.53333333,0,0,16,2059.3,0,0.027777778,26.18852293,0,Jul,5,11,1,1,Returning_Visitor,0,1
6622,0,0,0,0,19,692.6222222,0,0.001470588,53.988,0.6,May,6,2,9,2,New_Visitor,0,1
10774,0,0,0,0,4,302,0,0.04,46.06937312,0,Dec,8,13,9,20,Other,0,1
11125,3,36,2,763,9,163.5,0,0.014285714,0,0,Dec,8,2,1,2,New_Visitor,0,1
10106,6,213.5,0,0,11,303.5,0,0.016666667,87.9029606,0,Dec,8,13,9,20,Other,0,1
8760,0,0,0,0,13,1314.083333,0,0.008333333,103.0610827,0,Dec,8,13,9,20,Other,0,1
11739,1,46.5,0,0,14,398.9791667,0,0.014285714,116.3378652,0,Dec,8,13,9,20,Other,0,1
10057,5,97.83333333,0,0,15,489,0,0.00625,81.334441,0,Dec,8,13,9,20,Other,0,1
4923,0,0,0,0,28,1107.922619,0.014814815,0.009876543,226.6777017,0,Dec,8,13,9,20,Other,0,1
10707,6,106,0,0,42,1384.197436,0,0.004651163,136.937958,0,Dec,8,13,9,20,Other,0,1
11289,2,42.5,2,10,43,1543.5,0,0.004444444,8.671344071,0,Dec,8,13,9,20,Other,0,1
7116,0,0,0,0,44,784.8833333,0,0.004761905,360.9533839,0,Dec,8,13,9,20,Other,0,1
8751,2,28,0,0,27,434.5,0,0.006896552,0,0,Nov,8,2,7,2,New_Visitor,0,1
8335,0,0,0,0,31,2767.625,0,0.006896552,52.67778465,0,Nov,8,13,9,20,Other,0,1
8038,0,0,0,0,1,19.2,0,0.1,0,0,Aug,1,1,1,1,Returning_Visitor,1,0
3790,0,0,0,0,2,12,0,0.1,0,0,Aug,1,1,1,4,Returning_Visitor,1,0
11742,0,0,0,0,3,54.4,0,0.066666667,0,0,Aug,1,1,3,3,Returning_Visitor,1,0
4887,3,173.8,2,124.8,7,411.6,0,0.017272727,0,0,Aug,1,1,1,4,Returning_Visitor,1,0
8433,6,90.6,0,0,10,384.8,0,0.015384615,0,0,Aug,1,2,3,2,New_Visitor,1,0
3981,1,52.4,0,0,16,176.1,0,0.011764706,0,0,Aug,1,1,1,5,Returning_Visitor,1,0
6017,1,7,0,0,24,445.4333333,0.017391304,0.02173913,0,0,Aug,1,1,4,3,Returning_Visitor,1,0
7862,2,196.6,0,0,31,1514.3,0.036363636,0.066666667,0,0,Aug,1,8,7,1,Returning_Visitor,1,0
8606,3,47.8,0,0,33,451.1890072,0,0.00240967,0,0,Aug,1,1,2,3,Returning_Visitor,1,0
12112,6,53,0,0,40,778.8333333,0,0.009469697,8.480846261,0,Aug,1,1,1,4,New_Visitor,1,0
9777,7,302.9,0,0,42,651.665,0.028787879,0.060270563,0,0,Aug,1,1,1,3,Returning_Visitor,1,0
9243,9,292.3,0,0,117,1953.537512,0.002892562,0.007295031,2.767055125,0,Aug,1,1,1,4,Returning_Visitor,1,0
6776,0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,4,1,Returning_Visitor,1,0
10186,0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,4,1,Returning_Visitor,1,0
3763,0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,1,1,Returning_Visitor,1,0
7327,0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,1,1,Returning_Visitor,1,0
8511,0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,1,1,Returning_Visitor,1,0
7855,0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,3,3,New_Visitor,1,0
7797,0,0,0,0,2,0,0.2,0.2,0,0,Dec,1,1,2,1,Returning_Visitor,1,0
10673,0,0,0,0,2,13,0,0.1,0,0,Dec,1,1,3,2,Returning_Visitor,1,0
4601,0,0,0,0,2,41.5,0.1,0.1,0,0,Dec,1,1,3,1,Returning_Visitor,1,0
9845,0,0,0,0,2,59.5,0,0.1,0,0,Dec,1,1,7,2,Returning_Visitor,1,0
3970,2,334.25,4,92.16666667,2,70.75,0,0.00952381,0,0,Dec,1,1,3,10,New_Visitor,1,0
3985,2,32.5,0,0,3,39,0.04,0.026666667,0,0,Dec,1,1,1,2,Returning_Visitor,1,0
5395,0,0,0,0,4,54,0,0.066666667,0,0,Dec,1,1,2,2,Returning_Visitor,1,0
5773,0,0,0,0,5,89.5,0.04,0.053333333,0,0,Dec,1,1,3,2,Returning_Visitor,1,0
7712,0,0,0,0,5,270.5833333,0.04,0.07,0,0,Dec,1,1,5,8,Returning_Visitor,1,0
3716,3,40,0,0,5,189.4166667,0,0.016666667,0,0,Dec,1,8,3,11,Returning_Visitor,1,0
5641,0,0,0,0,6,93.5,0.016666667,0.066666667,0,0,Dec,1,1,3,1,Returning_Visitor,1,0
4069,0,0,0,0,6,279,0,0.033333333,0,0,Dec,1,2,3,10,Returning_Visitor,1,0
11411,0,0,0,0,6,579,0,0.033333333,0,0,Dec,1,1,7,3,Returning_Visitor,1,0
6938,2,213.5,0,0,6,108.9166667,0,0.025,0,0,Dec,1,1,1,2,New_Visitor,1,0
3973,3,115,0,0,6,132.75,0,0.022222222,0,0,Dec,1,1,7,2,New_Visitor,1,0
8384,6,331.25,3,365.25,6,267,0,0.021428571,0,0,Dec,1,2,7,3,Returning_Visitor,1,0
4485,0,0,0,0,7,72.25,0.114285714,0.142857143,0,0,Dec,1,1,4,3,Returning_Visitor,1,0
7090,0,0,0,0,7,129.25,0,0.033333333,0,0,Dec,1,1,4,2,New_Visitor,1,0
8592,0,0,0,0,7,270.75,0,0.057142857,0,0,Dec,1,1,4,2,Returning_Visitor,1,0
8757,2,79,0,0,7,823,0,0.028571429,0,0,Dec,1,1,3,2,Returning_Visitor,1,0
5313,0,0,0,0,8,141.6666667,0.04375,0.02875,0,0,Dec,1,2,1,1,Returning_Visitor,1,0
9295,0,0,0,0,8,148.5,0,0.014285714,0,0,Dec,1,1,1,1,Returning_Visitor,1,0
5170,0,0,0,0,8,497.25,0.016666667,0.025,0,0,Dec,1,8,3,1,Returning_Visitor,1,0
4296,0,0,0,0,8,1102.5,0.04,0.090625,0,0,Dec,1,1,6,2,Returning_Visitor,1,0
7196,2,53.125,4,184.5,8,612.625,0.015384615,0.041538462,0,0,Dec,1,1,1,2,Returning_Visitor,1,0
9613,0,0,0,0,9,339.5,0,0.013888889,0,0,Dec,1,2,3,2,New_Visitor,1,0
11132,1,142.5,1,48.5,9,733.25,0,0.018181818,0,0,Dec,1,1,8,2,New_Visitor,1,0
